date,region,disease,cases,deaths,recovered,population
2026-02-06,Telangana,Dengue,60,1,53,163869623
2026-02-06,Telangana,Malaria,33,0,29,163869623
2026-02-06,Telangana,Cholera,53,2,44,163869623
2026-02-06,Telangana,Influenza,188,7,152,163869623
2026-02-06,Telangana,COVID-19,219,3,185,163869623
2026-02-13,Maharashtra,Dengue,37,1,33,80481625
2026-02-13,Maharashtra,Malaria,19,0,16,80481625
2026-02-13,Maharashtra,Cholera,42,1,38,80481625
2026-02-13,Maharashtra,Influenza,134,4,122,80481625
2026-02-13,Maharashtra,COVID-19,214,7,184,80481625
2026-02-13,Karnataka,Dengue,55,2,45,153265756
2026-02-13,Karnataka,Malaria,56,0,52,153265756
2026-02-13,Karnataka,Cholera,76,3,70,153265756
2026-02-13,Karnataka,Influenza,182,4,168,153265756
2026-02-13,Karnataka,COVID-19,154,4,126,153265756
2026-02-13,Delhi,Dengue,98,4,90,97049951
2026-02-13,Delhi,Malaria,88,1,72,97049951
2026-02-13,Delhi,Cholera,99,3,82,97049951
2026-02-13,Delhi,Influenza,285,3,235,97049951
2026-02-13,Delhi,COVID-19,29,0,25,97049951
2026-02-13,Tamil Nadu,Dengue,31,0,29,79438814
2026-02-13,Tamil Nadu,Malaria,18,0,16,79438814
2026-02-13,Tamil Nadu,Cholera,37,1,29,79438814
2026-02-13,Tamil Nadu,Influenza,142,6,125,79438814
2026-02-13,Tamil Nadu,COVID-19,152,5,134,79438814
2026-02-13,Kerala,Dengue,50,1,47,30484958
2026-02-13,Kerala,Malaria,17,0,14,30484958
2026-02-13,Kerala,Cholera,31,0,26,30484958
2026-02-13,Kerala,Influenza,84,3,68,30484958
2026-02-13,Kerala,COVID-19,119,3,103,30484958
2026-02-13,Gujarat,Dengue,47,2,42,115938092
2026-02-13,Gujarat,Malaria,62,1,49,115938092
2026-02-13,Gujarat,Cholera,63,2,55,115938092
2026-02-13,Gujarat,Influenza,63,2,55,115938092
2026-02-13,Gujarat,COVID-19,20,0,17,115938092
2026-02-13,Uttar Pradesh,Dengue,83,1,75,68046360
2026-02-13,Uttar Pradesh,Malaria,55,2,52,68046360
2026-02-13,Uttar Pradesh,Cholera,96,1,85,68046360
2026-02-13,Uttar Pradesh,Influenza,84,2,69,68046360
2026-02-13,Uttar Pradesh,COVID-19,132,5,113,68046360
2026-02-13,West Bengal,Dengue,12,0,9,49356288
2026-02-13,West Bengal,Malaria,42,0,38,49356288
2026-02-13,West Bengal,Cholera,93,4,83,49356288
2026-02-13,West Bengal,Influenza,228,4,199,49356288
2026-02-13,West Bengal,COVID-19,142,6,119,49356288
2026-02-13,Rajasthan,Dengue,17,0,14,61508665
2026-02-13,Rajasthan,Malaria,68,2,60,61508665
2026-02-13,Rajasthan,Cholera,97,3,92,61508665
2026-02-13,Rajasthan,Influenza,241,2,206,61508665
2026-02-13,Rajasthan,COVID-19,81,1,66,61508665
2026-02-13,Telangana,Dengue,64,1,56,194820432
2026-02-13,Telangana,Malaria,97,4,79,194820432
2026-02-13,Telangana,Cholera,90,1,80,194820432
2026-02-13,Telangana,Influenza,161,2,150,194820432
2026-02-13,Telangana,COVID-19,12,0,9,194820432
2026-02-20,Maharashtra,Dengue,26,1,21,92527264
2026-02-20,Maharashtra,Malaria,50,1,40,92527264
2026-02-20,Maharashtra,Cholera,90,3,80,92527264
2026-02-20,Maharashtra,Influenza,50,2,41,92527264
2026-02-20,Maharashtra,COVID-19,40,1,37,92527264
2026-02-20,Karnataka,Dengue,11,0,9,172858702
2026-02-20,Karnataka,Malaria,66,2,56,172858702
2026-02-20,Karnataka,Cholera,13,0,10,172858702
2026-02-20,Karnataka,Influenza,101,3,93,172858702
2026-02-20,Karnataka,COVID-19,319,7,279,172858702
2026-02-20,Delhi,Dengue,29,0,23,89799233
2026-02-20,Delhi,Malaria,93,3,80,89799233
2026-02-20,Delhi,Cholera,82,2,65,89799233
2026-02-20,Delhi,Influenza,277,4,259,89799233
2026-02-20,Delhi,COVID-19,91,3,77,89799233
2026-02-20,Tamil Nadu,Dengue,57,0,53,74270037
2026-02-20,Tamil Nadu,Malaria,17,0,15,74270037
2026-02-20,Tamil Nadu,Cholera,34,1,28,74270037
2026-02-20,Tamil Nadu,Influenza,150,3,140,74270037
2026-02-20,Tamil Nadu,COVID-19,111,4,103,74270037
2026-02-20,Kerala,Dengue,97,3,83,44917627
2026-02-20,Kerala,Malaria,98,3,86,44917627
2026-02-20,Kerala,Cholera,45,1,42,44917627
2026-02-20,Kerala,Influenza,221,10,199,44917627
2026-02-20,Kerala,COVID-19,122,1,108,44917627
2026-02-20,Gujarat,Dengue,70,0,61,100970906
2026-02-20,Gujarat,Malaria,66,2,56,100970906
2026-02-20,Gujarat,Cholera,84,2,73,100970906
2026-02-20,Gujarat,Influenza,289,9,241,100970906
2026-02-20,Gujarat,COVID-19,394,4,355,100970906
2026-02-20,Uttar Pradesh,Dengue,69,2,65,167422786
2026-02-20,Uttar Pradesh,Malaria,74,2,63,167422786
2026-02-20,Uttar Pradesh,Cholera,44,1,40,167422786
2026-02-20,Uttar Pradesh,Influenza,202,5,175,167422786
2026-02-20,Uttar Pradesh,COVID-19,67,2,57,167422786
2026-02-20,West Bengal,Dengue,50,2,40,193494985
2026-02-20,West Bengal,Malaria,41,0,35,193494985
2026-02-20,West Bengal,Cholera,73,2,61,193494985
2026-02-20,West Bengal,Influenza,188,3,158,193494985
2026-02-20,West Bengal,COVID-19,320,8,265,193494985
2026-02-20,Rajasthan,Dengue,17,0,14,127128928
2026-02-20,Rajasthan,Malaria,58,1,52,127128928
2026-02-20,Rajasthan,Cholera,65,2,60,127128928
2026-02-20,Rajasthan,Influenza,93,0,77,127128928
2026-02-20,Rajasthan,COVID-19,192,2,156,127128928
2026-02-20,Telangana,Dengue,53,2,45,164022285
2026-02-20,Telangana,Malaria,91,4,80,164022285
2026-02-20,Telangana,Cholera,34,1,32,164022285
2026-02-20,Telangana,Influenza,193,9,166,164022285
2026-02-20,Telangana,COVID-19,235,11,217,164022285
2026-02-27,Maharashtra,Dengue,95,4,79,174552543
2026-02-27,Maharashtra,Malaria,85,1,68,174552543
2026-02-27,Maharashtra,Cholera,49,1,44,174552543
2026-02-27,Maharashtra,Influenza,42,1,36,174552543
2026-02-27,Maharashtra,COVID-19,204,8,172,174552543
2026-02-27,Karnataka,Dengue,13,0,11,161740938
2026-02-27,Karnataka,Malaria,68,1,56,161740938
2026-02-27,Karnataka,Cholera,61,0,57,161740938
2026-02-27,Karnataka,Influenza,310,8,248,161740938
2026-02-27,Karnataka,COVID-19,238,10,205,161740938
2026-02-27,Delhi,Dengue,72,1,66,141015703
2026-02-27,Delhi,Malaria,55,2,47,141015703
2026-02-27,Delhi,Cholera,18,0,14,141015703
2026-02-27,Delhi,Influenza,54,1,43,141015703
2026-02-27,Delhi,COVID-19,268,6,244,141015703
2026-02-27,Tamil Nadu,Dengue,46,1,42,35876051
2026-02-27,Tamil Nadu,Malaria,42,1,35,35876051
2026-02-27,Tamil Nadu,Cholera,87,1,72,35876051
2026-02-27,Tamil Nadu,Influenza,220,3,193,35876051
2026-02-27,Tamil Nadu,COVID-19,86,1,69,35876051
2026-02-27,Kerala,Dengue,70,1,63,139915113
2026-02-27,Kerala,Malaria,83,1,75,139915113
2026-02-27,Kerala,Cholera,93,4,75,139915113
2026-02-27,Kerala,Influenza,199,8,184,139915113
2026-02-27,Kerala,COVID-19,357,10,315,139915113
2026-02-27,Gujarat,Dengue,36,1,32,156234200
2026-02-27,Gujarat,Malaria,53,1,42,156234200
2026-02-27,Gujarat,Cholera,15,0,13,156234200
2026-02-27,Gujarat,Influenza,88,1,74,156234200
2026-02-27,Gujarat,COVID-19,284,12,257,156234200
2026-02-27,Uttar Pradesh,Dengue,28,0,26,130180857
2026-02-27,Uttar Pradesh,Malaria,65,2,54,130180857
2026-02-27,Uttar Pradesh,Cholera,91,1,84,130180857
2026-02-27,Uttar Pradesh,Influenza,94,1,85,130180857
2026-02-27,Uttar Pradesh,COVID-19,158,7,131,130180857
2026-02-27,West Bengal,Dengue,61,0,54,96997750
2026-02-27,West Bengal,Malaria,33,0,29,96997750
2026-02-27,West Bengal,Cholera,81,2,75,96997750
2026-02-27,West Bengal,Influenza,23,0,19,96997750
2026-02-27,West Bengal,COVID-19,79,3,66,96997750
2026-02-27,Rajasthan,Dengue,51,1,48,86460487
2026-02-27,Rajasthan,Malaria,95,2,87,86460487
2026-02-27,Rajasthan,Cholera,58,1,47,86460487
2026-02-27,Rajasthan,Influenza,103,1,97,86460487
2026-02-27,Rajasthan,COVID-19,111,2,99,86460487
2026-02-27,Telangana,Dengue,59,2,49,68237171
2026-02-27,Telangana,Malaria,77,1,68,68237171
2026-02-27,Telangana,Cholera,34,1,31,68237171
2026-02-27,Telangana,Influenza,158,6,136,68237171
2026-02-27,Telangana,COVID-19,152,5,144,68237171
2026-03-06,Maharashtra,Dengue,43,2,36,92491853
2026-03-06,Maharashtra,Malaria,75,3,68,92491853
2026-03-06,Maharashtra,Cholera,56,1,50,92491853
2026-03-06,Maharashtra,Influenza,80,1,66,92491853
2026-03-06,Maharashtra,COVID-19,153,2,139,92491853
2026-03-06,Karnataka,Dengue,33,1,27,193011785
2026-03-06,Karnataka,Malaria,10,0,8,193011785
2026-03-06,Karnataka,Cholera,58,1,53,193011785
2026-03-06,Karnataka,Influenza,73,2,64,193011785
2026-03-06,Karnataka,COVID-19,45,0,37,193011785
2026-03-06,Delhi,Dengue,54,1,44,140351148
2026-03-06,Delhi,Malaria,80,3,75,140351148
2026-03-06,Delhi,Cholera,36,0,30,140351148
2026-03-06,Delhi,Influenza,12,0,10,140351148
2026-03-06,Delhi,COVID-19,161,5,131,140351148
2026-03-06,Tamil Nadu,Dengue,62,2,53,53798969
2026-03-06,Tamil Nadu,Malaria,41,1,35,53798969
2026-03-06,Tamil Nadu,Cholera,100,4,90,53798969
2026-03-06,Tamil Nadu,Influenza,29,0,26,53798969
2026-03-06,Tamil Nadu,COVID-19,108,4,97,53798969
2026-03-06,Kerala,Dengue,10,0,8,45136382
2026-03-06,Kerala,Malaria,14,0,12,45136382
2026-03-06,Kerala,Cholera,99,3,90,45136382
2026-03-06,Kerala,Influenza,32,1,26,45136382
2026-03-06,Kerala,COVID-19,31,1,26,45136382
2026-03-06,Gujarat,Dengue,53,2,47,196407237
2026-03-06,Gujarat,Malaria,34,0,28,196407237
2026-03-06,Gujarat,Cholera,40,1,32,196407237
2026-03-06,Gujarat,Influenza,41,1,34,196407237
2026-03-06,Gujarat,COVID-19,42,1,39,196407237
2026-03-06,Uttar Pradesh,Dengue,86,0,76,38856625
2026-03-06,Uttar Pradesh,Malaria,63,0,51,38856625
2026-03-06,Uttar Pradesh,Cholera,68,1,63,38856625
2026-03-06,Uttar Pradesh,Influenza,89,2,79,38856625
2026-03-06,Uttar Pradesh,COVID-19,301,5,253,38856625
2026-03-06,West Bengal,Dengue,96,2,82,74604596
2026-03-06,West Bengal,Malaria,41,0,36,74604596
2026-03-06,West Bengal,Cholera,42,0,34,74604596
2026-03-06,West Bengal,Influenza,36,0,33,74604596
2026-03-06,West Bengal,COVID-19,33,1,26,74604596
2026-03-06,Rajasthan,Dengue,44,1,37,196201730
2026-03-06,Rajasthan,Malaria,44,1,40,196201730
2026-03-06,Rajasthan,Cholera,28,0,23,196201730
2026-03-06,Rajasthan,Influenza,49,2,39,196201730
2026-03-06,Rajasthan,COVID-19,121,5,108,196201730
2026-03-06,Telangana,Dengue,81,2,66,92698009
2026-03-06,Telangana,Malaria,14,0,13,92698009
2026-03-06,Telangana,Cholera,79,2,66,92698009
2026-03-06,Telangana,Influenza,78,2,73,92698009
2026-03-06,Telangana,COVID-19,34,1,30,92698009
2026-03-13,Maharashtra,Dengue,85,2,72,110153206
2026-03-13,Maharashtra,Malaria,35,1,28,110153206
2026-03-13,Maharashtra,Cholera,74,2,65,110153206
2026-03-13,Maharashtra,Influenza,47,1,39,110153206
2026-03-13,Maharashtra,COVID-19,211,4,188,110153206
2026-03-13,Karnataka,Dengue,52,0,48,104976334
2026-03-13,Karnataka,Malaria,68,1,58,104976334
2026-03-13,Karnataka,Cholera,97,3,90,104976334
2026-03-13,Karnataka,Influenza,95,3,87,104976334
2026-03-13,Karnataka,COVID-19,342,13,301,104976334
2026-03-13,Delhi,Dengue,83,1,74,138182678
2026-03-13,Delhi,Malaria,13,0,10,138182678
2026-03-13,Delhi,Cholera,84,2,75,138182678
2026-03-13,Delhi,Influenza,38,1,31,138182678
2026-03-13,Delhi,COVID-19,121,1,101,138182678
2026-03-13,Tamil Nadu,Dengue,10,0,8,99663120
2026-03-13,Tamil Nadu,Malaria,76,2,63,99663120
2026-03-13,Tamil Nadu,Cholera,59,1,53,99663120
2026-03-13,Tamil Nadu,Influenza,90,2,74,99663120
2026-03-13,Tamil Nadu,COVID-19,298,11,249,99663120
2026-03-13,Kerala,Dengue,50,2,46,45266298
2026-03-13,Kerala,Malaria,87,1,70,45266298
2026-03-13,Kerala,Cholera,91,3,80,45266298
2026-03-13,Kerala,Influenza,64,2,52,45266298
2026-03-13,Kerala,COVID-19,181,6,157,45266298
2026-03-13,Gujarat,Dengue,83,2,76,95961898
2026-03-13,Gujarat,Malaria,51,1,41,95961898
2026-03-13,Gujarat,Cholera,77,3,72,95961898
2026-03-13,Gujarat,Influenza,18,0,15,95961898
2026-03-13,Gujarat,COVID-19,131,5,123,95961898
2026-03-13,Uttar Pradesh,Dengue,49,0,39,47590700
2026-03-13,Uttar Pradesh,Malaria,53,2,44,47590700
2026-03-13,Uttar Pradesh,Cholera,99,1,82,47590700
2026-03-13,Uttar Pradesh,Influenza,56,1,47,47590700
2026-03-13,Uttar Pradesh,COVID-19,227,8,190,47590700
2026-03-13,West Bengal,Dengue,41,0,34,128743123
2026-03-13,West Bengal,Malaria,36,1,31,128743123
2026-03-13,West Bengal,Cholera,14,0,13,128743123
2026-03-13,West Bengal,Influenza,78,3,70,128743123
2026-03-13,West Bengal,COVID-19,267,7,249,128743123
2026-03-13,Rajasthan,Dengue,73,2,60,189898445
2026-03-13,Rajasthan,Malaria,85,3,68,189898445
2026-03-13,Rajasthan,Cholera,19,0,17,189898445
2026-03-13,Rajasthan,Influenza,67,2,53,189898445
2026-03-13,Rajasthan,COVID-19,57,2,48,189898445
2026-03-13,Telangana,Dengue,79,3,67,143884141
2026-03-13,Telangana,Malaria,87,1,74,143884141
2026-03-13,Telangana,Cholera,46,2,37,143884141
2026-03-13,Telangana,Influenza,93,2,84,143884141
2026-03-13,Telangana,COVID-19,81,2,71,143884141
2026-03-20,Maharashtra,Dengue,32,1,27,79042179
2026-03-20,Maharashtra,Malaria,47,1,37,79042179
2026-03-20,Maharashtra,Cholera,79,2,71,79042179
2026-03-20,Maharashtra,Influenza,81,1,68,79042179
2026-03-20,Maharashtra,COVID-19,166,3,146,79042179
2026-03-20,Karnataka,Dengue,93,2,82,173893503
2026-03-20,Karnataka,Malaria,87,3,80,173893503
2026-03-20,Karnataka,Cholera,47,1,42,173893503
2026-03-20,Karnataka,Influenza,97,2,78,173893503
2026-03-20,Karnataka,COVID-19,192,6,176,173893503
2026-03-20,Delhi,Dengue,96,4,89,100898859
2026-03-20,Delhi,Malaria,59,1,48,100898859
2026-03-20,Delhi,Cholera,79,3,71,100898859
2026-03-20,Delhi,Influenza,37,0,30,100898859
2026-03-20,Delhi,COVID-19,299,9,267,100898859
2026-03-20,Tamil Nadu,Dengue,94,4,81,138359173
2026-03-20,Tamil Nadu,Malaria,57,1,53,138359173
2026-03-20,Tamil Nadu,Cholera,88,0,82,138359173
2026-03-20,Tamil Nadu,Influenza,95,1,79,138359173
2026-03-20,Tamil Nadu,COVID-19,415,4,357,138359173
2026-03-20,Kerala,Dengue,96,2,81,123004603
2026-03-20,Kerala,Malaria,45,0,42,123004603
2026-03-20,Kerala,Cholera,80,2,72,123004603
2026-03-20,Kerala,Influenza,16,0,14,123004603
2026-03-20,Kerala,COVID-19,166,2,156,123004603
2026-03-20,Gujarat,Dengue,57,2,46,91335183
2026-03-20,Gujarat,Malaria,16,0,13,91335183
2026-03-20,Gujarat,Cholera,67,1,55,91335183
2026-03-20,Gujarat,Influenza,35,1,29,91335183
2026-03-20,Gujarat,COVID-19,351,3,283,91335183
2026-03-20,Uttar Pradesh,Dengue,73,1,65,61338378
2026-03-20,Uttar Pradesh,Malaria,15,0,13,61338378
2026-03-20,Uttar Pradesh,Cholera,71,0,64,61338378
2026-03-20,Uttar Pradesh,Influenza,27,0,25,61338378
2026-03-20,Uttar Pradesh,COVID-19,176,4,149,61338378
2026-03-20,West Bengal,Dengue,93,2,75,70984028
2026-03-20,West Bengal,Malaria,14,0,12,70984028
2026-03-20,West Bengal,Cholera,30,0,28,70984028
2026-03-20,West Bengal,Influenza,65,2,60,70984028
2026-03-20,West Bengal,COVID-19,324,4,276,70984028
2026-03-20,Rajasthan,Dengue,14,0,13,73302781
2026-03-20,Rajasthan,Malaria,73,2,67,73302781
2026-03-20,Rajasthan,Cholera,65,2,58,73302781
2026-03-20,Rajasthan,Influenza,66,0,54,73302781
2026-03-20,Rajasthan,COVID-19,24,0,20,73302781
2026-03-20,Telangana,Dengue,20,0,17,82580727
2026-03-20,Telangana,Malaria,51,2,41,82580727
2026-03-20,Telangana,Cholera,31,0,28,82580727
2026-03-20,Telangana,Influenza,21,0,19,82580727
2026-03-20,Telangana,COVID-19,173,5,141,82580727
2026-03-27,Maharashtra,Dengue,50,2,42,161648312
2026-03-27,Maharashtra,Malaria,97,3,91,161648312
2026-03-27,Maharashtra,Cholera,65,1,60,161648312
2026-03-27,Maharashtra,Influenza,23,0,21,161648312
2026-03-27,Maharashtra,COVID-19,53,1,45,161648312
2026-03-27,Karnataka,Dengue,83,3,78,56826261
2026-03-27,Karnataka,Malaria,71,3,61,56826261
2026-03-27,Karnataka,Cholera,41,1,37,56826261
2026-03-27,Karnataka,Influenza,98,2,90,56826261
2026-03-27,Karnataka,COVID-19,44,1,39,56826261
2026-03-27,Delhi,Dengue,80,1,75,30438476
2026-03-27,Delhi,Malaria,57,2,49,30438476
2026-03-27,Delhi,Cholera,91,3,84,30438476
2026-03-27,Delhi,Influenza,53,2,43,30438476
2026-03-27,Delhi,COVID-19,35,1,29,30438476
2026-03-27,Tamil Nadu,Dengue,19,0,15,150724544
2026-03-27,Tamil Nadu,Malaria,15,0,12,150724544
2026-03-27,Tamil Nadu,Cholera,30,1,27,150724544
2026-03-27,Tamil Nadu,Influenza,37,0,32,150724544
2026-03-27,Tamil Nadu,COVID-19,306,5,285,150724544
2026-03-27,Kerala,Dengue,53,1,44,89060157
2026-03-27,Kerala,Malaria,43,0,35,89060157
2026-03-27,Kerala,Cholera,99,3,88,89060157
2026-03-27,Kerala,Influenza,31,0,26,89060157
2026-03-27,Kerala,COVID-19,13,0,11,89060157
2026-03-27,Gujarat,Dengue,30,0,26,186981781
2026-03-27,Gujarat,Malaria,71,3,59,186981781
2026-03-27,Gujarat,Cholera,32,0,28,186981781
2026-03-27,Gujarat,Influenza,62,2,55,186981781
2026-03-27,Gujarat,COVID-19,67,2,59,186981781
2026-03-27,Uttar Pradesh,Dengue,48,1,45,172816407
2026-03-27,Uttar Pradesh,Malaria,15,0,13,172816407
2026-03-27,Uttar Pradesh,Cholera,16,0,15,172816407
2026-03-27,Uttar Pradesh,Influenza,45,1,42,172816407
2026-03-27,Uttar Pradesh,COVID-19,177,4,160,172816407
2026-03-27,West Bengal,Dengue,17,0,16,197920976
2026-03-27,West Bengal,Malaria,15,0,13,197920976
2026-03-27,West Bengal,Cholera,11,0,10,197920976
2026-03-27,West Bengal,Influenza,37,0,30,197920976
2026-03-27,West Bengal,COVID-19,64,1,59,197920976
2026-03-27,Rajasthan,Dengue,60,1,51,194770927
2026-03-27,Rajasthan,Malaria,46,1,43,194770927
2026-03-27,Rajasthan,Cholera,67,1,57,194770927
2026-03-27,Rajasthan,Influenza,81,1,71,194770927
2026-03-27,Rajasthan,COVID-19,100,3,90,194770927
2026-03-27,Telangana,Dengue,29,0,25,125270817
2026-03-27,Telangana,Malaria,28,0,24,125270817
2026-03-27,Telangana,Cholera,25,0,22,125270817
2026-03-27,Telangana,Influenza,90,2,79,125270817
2026-03-27,Telangana,COVID-19,81,1,70,125270817
2026-04-03,Maharashtra,Dengue,34,1,29,168368967
2026-04-03,Maharashtra,Malaria,91,2,74,168368967
2026-04-03,Maharashtra,Cholera,93,3,80,168368967
2026-04-03,Maharashtra,Influenza,74,3,66,168368967
2026-04-03,Maharashtra,COVID-19,67,2,60,168368967
2026-04-03,Karnataka,Dengue,26,1,20,49057074
2026-04-03,Karnataka,Malaria,64,0,60,49057074
2026-04-03,Karnataka,Cholera,34,0,27,49057074
2026-04-03,Karnataka,Influenza,92,1,85,49057074
2026-04-03,Karnataka,COVID-19,367,4,344,49057074
2026-04-03,Delhi,Dengue,50,1,42,136437936
2026-04-03,Delhi,Malaria,44,2,35,136437936
2026-04-03,Delhi,Cholera,83,3,75,136437936
2026-04-03,Delhi,Influenza,58,2,53,136437936
2026-04-03,Delhi,COVID-19,77,2,66,136437936
2026-04-03,Tamil Nadu,Dengue,94,1,83,54685724
2026-04-03,Tamil Nadu,Malaria,98,1,89,54685724
2026-04-03,Tamil Nadu,Cholera,37,0,30,54685724
2026-04-03,Tamil Nadu,Influenza,49,1,39,54685724
2026-04-03,Tamil Nadu,COVID-19,163,3,137,54685724
2026-04-03,Kerala,Dengue,93,2,80,124616963
2026-04-03,Kerala,Malaria,83,2,78,124616963
2026-04-03,Kerala,Cholera,98,3,85,124616963
2026-04-03,Kerala,Influenza,14,0,11,124616963
2026-04-03,Kerala,COVID-19,94,3,81,124616963
2026-04-03,Gujarat,Dengue,74,3,65,73907315
2026-04-03,Gujarat,Malaria,88,3,76,73907315
2026-04-03,Gujarat,Cholera,47,0,44,73907315
2026-04-03,Gujarat,Influenza,87,1,75,73907315
2026-04-03,Gujarat,COVID-19,85,3,76,73907315
2026-04-03,Uttar Pradesh,Dengue,97,2,81,198577386
2026-04-03,Uttar Pradesh,Malaria,49,2,40,198577386
2026-04-03,Uttar Pradesh,Cholera,22,0,18,198577386
2026-04-03,Uttar Pradesh,Influenza,35,0,31,198577386
2026-04-03,Uttar Pradesh,COVID-19,111,3,94,198577386
2026-04-03,West Bengal,Dengue,37,0,34,114063817
2026-04-03,West Bengal,Malaria,16,0,13,114063817
2026-04-03,West Bengal,Cholera,12,0,10,114063817
2026-04-03,West Bengal,Influenza,70,1,61,114063817
2026-04-03,West Bengal,COVID-19,263,6,229,114063817
2026-04-03,Rajasthan,Dengue,30,0,26,143945434
2026-04-03,Rajasthan,Malaria,67,1,62,143945434
2026-04-03,Rajasthan,Cholera,42,0,36,143945434
2026-04-03,Rajasthan,Influenza,46,1,37,143945434
2026-04-03,Rajasthan,COVID-19,102,1,87,143945434
2026-04-03,Telangana,Dengue,80,3,73,43751622
2026-04-03,Telangana,Malaria,95,1,82,43751622
2026-04-03,Telangana,Cholera,72,2,67,43751622
2026-04-03,Telangana,Influenza,25,0,21,43751622
2026-04-03,Telangana,COVID-19,142,2,127,43751622
2026-04-10,Maharashtra,Dengue,99,2,89,32297651
2026-04-10,Maharashtra,Malaria,34,0,27,32297651
2026-04-10,Maharashtra,Cholera,80,3,67,32297651
2026-04-10,Maharashtra,Influenza,47,1,38,32297651
2026-04-10,Maharashtra,COVID-19,192,7,161,32297651
2026-04-10,Karnataka,Dengue,90,1,75,48674500
2026-04-10,Karnataka,Malaria,92,2,76,48674500
2026-04-10,Karnataka,Cholera,65,3,60,48674500
2026-04-10,Karnataka,Influenza,30,1,25,48674500
2026-04-10,Karnataka,COVID-19,27,0,22,48674500
2026-04-10,Delhi,Dengue,21,0,18,169455249
2026-04-10,Delhi,Malaria,41,1,37,169455249
2026-04-10,Delhi,Cholera,26,0,22,169455249
2026-04-10,Delhi,Influenza,94,4,83,169455249
2026-04-10,Delhi,COVID-19,60,1,51,169455249
2026-04-10,Tamil Nadu,Dengue,76,2,63,59921108
2026-04-10,Tamil Nadu,Malaria,49,1,40,59921108
2026-04-10,Tamil Nadu,Cholera,66,2,62,59921108
2026-04-10,Tamil Nadu,Influenza,16,0,14,59921108
2026-04-10,Tamil Nadu,COVID-19,86,1,80,59921108
2026-04-10,Kerala,Dengue,34,0,30,122428107
2026-04-10,Kerala,Malaria,12,0,11,122428107
2026-04-10,Kerala,Cholera,97,2,85,122428107
2026-04-10,Kerala,Influenza,54,0,47,122428107
2026-04-10,Kerala,COVID-19,248,4,219,122428107
2026-04-10,Gujarat,Dengue,55,1,48,40123276
2026-04-10,Gujarat,Malaria,34,1,31,40123276
2026-04-10,Gujarat,Cholera,65,1,56,40123276
2026-04-10,Gujarat,Influenza,77,2,68,40123276
2026-04-10,Gujarat,COVID-19,153,6,142,40123276
2026-04-10,Uttar Pradesh,Dengue,95,4,77,115579034
2026-04-10,Uttar Pradesh,Malaria,54,2,48,115579034
2026-04-10,Uttar Pradesh,Cholera,28,0,25,115579034
2026-04-10,Uttar Pradesh,Influenza,15,0,13,115579034
2026-04-10,Uttar Pradesh,COVID-19,189,3,178,115579034
2026-04-10,West Bengal,Dengue,33,0,29,67774261
2026-04-10,West Bengal,Malaria,51,0,46,67774261
2026-04-10,West Bengal,Cholera,64,2,57,67774261
2026-04-10,West Bengal,Influenza,44,1,38,67774261
2026-04-10,West Bengal,COVID-19,249,8,221,67774261
2026-04-10,Rajasthan,Dengue,23,0,19,144651512
2026-04-10,Rajasthan,Malaria,68,1,55,144651512
2026-04-10,Rajasthan,Cholera,64,1,56,144651512
2026-04-10,Rajasthan,Influenza,29,0,25,144651512
2026-04-10,Rajasthan,COVID-19,259,5,229,144651512
2026-04-10,Telangana,Dengue,56,2,48,188495370
2026-04-10,Telangana,Malaria,29,0,26,188495370
2026-04-10,Telangana,Cholera,49,0,41,188495370
2026-04-10,Telangana,Influenza,56,1,48,188495370
2026-04-10,Telangana,COVID-19,267,4,219,188495370
2026-04-17,Maharashtra,Dengue,58,1,55,143798060
2026-04-17,Maharashtra,Malaria,15,0,14,143798060
2026-04-17,Maharashtra,Cholera,49,1,44,143798060
2026-04-17,Maharashtra,Influenza,94,3,77,143798060
2026-04-17,Maharashtra,COVID-19,58,2,50,143798060
2026-04-17,Karnataka,Dengue,40,1,35,73116339
2026-04-17,Karnataka,Malaria,33,0,30,73116339
2026-04-17,Karnataka,Cholera,94,4,77,73116339
2026-04-17,Karnataka,Influenza,34,0,27,73116339
2026-04-17,Karnataka,COVID-19,55,2,44,73116339
